t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha
4.408163265306122,0.0005,0.0,53.82303718751294,0.05130497287378808,0.10714307744462234,99.39321269138391,-3.120444900082828e-14,2.1529214875005173e-13,5.977446134438662e-16,2.0521989149515234e-16,4.285723097784894e-16,4.89475209251073e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
4.8979591836734695,0.0005,0.0,50.13653600294662,0.047777991298303506,0.09977739695273449,99.39321269138391,-2.903719532948917e-14,2.005461440117865e-13,5.566516284154004e-16,1.9111196519321403e-16,3.9910958781093797e-16,4.892476897442249e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
5.387755102040816,0.0005,0.0,46.7060671863588,0.04449679360491025,0.09292500437804527,99.39321269138391,-2.7020621598774056e-14,1.868242687454352e-13,5.184219736896471e-16,1.77987174419641e-16,3.717000175121811e-16,4.890263605284319e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
5.877551020408163,0.0005,0.0,43.51382177699049,0.041444797307309475,0.08655127747086878,99.39321269138391,-2.5144350941001478e-14,1.7405528710796198e-13,4.828627143111119e-16,1.657791892292379e-16,3.4620510988347514e-16,4.888174815215073e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
6.36734693877551,0.0005,0.0,40.54322481276013,0.03860606007680784,0.0806229237290937,99.39321269138391,-2.3398623086407644e-14,1.6217289925104053e-13,4.497881780692204e-16,1.5442424030723137e-16,3.224916949163748e-16,4.88622312014344e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
6.857142857142857,0.0005,0.0,37.77885634650352,0.0359656183883402,0.07510869283117708,99.39321269138391,-2.177433124227863e-14,1.5111542538601408e-13,4.1902403899691417e-16,1.438624735533608e-16,3.004347713247083e-16,4.884405570072471e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
7.346938775510204,0.0005,0.0,35.206372559965246,0.0335095312047905,0.06997946940530299,99.39321269138391,-2.0262999701531816e-14,1.40825490239861e-13,3.904078678915104e-16,1.34038124819162e-16,2.79917877621212e-16,4.882714761079849e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
7.836734693877551,0.0005,0.0,32.81243070526814,0.031224839154985487,0.06520818821087929,99.39321269138391,-1.8856745968941994e-14,1.3124972282107257e-13,3.637886690178668e-16,1.2489935661994195e-16,2.608327528435171e-16,4.881142349448877e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
8.326530612244898,0.0005,0.0,30.584618773181926,0.029099502524443408,0.060769704744977567,99.39321269138391,-1.754824049304283e-14,1.223384750927277e-13,3.3902616117983596e-16,1.1639801009777363e-16,2.4307881897991027e-16,4.8796801331846784e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
8.816326530612244,0.0005,0.0,28.511390444558472,0.027122337232671337,0.056640661549637074,99.39321269138391,-1.6330668079916713e-14,1.140455617782339e-13,3.1599003272941444e-16,1.0848934893068536e-16,2.265626461985483e-16,4.878320360576077e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
