,t,degradation,Ternary,all_Ternary,Dmax,PROTAC
152,15.263598326359832,39.968017702201486,0.8255878269072419,1.030193346890197,76.50407702424968,PROTAC 1
153,15.364016736401673,39.727092245003476,0.8206077933990136,1.0239788605140834,76.50407702424968,PROTAC 1
154,15.464435146443515,39.48762076711502,0.8156578554499626,1.0178019328097305,76.50407702424968,PROTAC 1
155,15.564853556485355,39.24959446613534,0.8107378303665371,1.0116623357429517,76.50407702424968,PROTAC 1
156,15.665271966527197,39.01300458487223,0.8058475363999116,1.0055598424592178,76.50407702424968,PROTAC 1
157,15.765690376569037,38.77784247392111,0.8009867940410988,0.9994942288999151,76.50407702424968,PROTAC 1
158,15.866108786610878,38.544099448873546,0.7961554230653728,0.9934652701138462,76.50407702424968,PROTAC 1
159,15.96652719665272,38.31176697262218,0.7913532463054049,0.9874727449660053,76.50407702424968,PROTAC 1
160,16.06694560669456,38.08083648127134,0.7865800860479588,0.981516431640732,76.50407702424968,PROTAC 1
161,16.1673640167364,37.85129950595495,0.7818357665550588,0.9755961107880582,76.50407702424968,PROTAC 1
162,16.267782426778243,37.62314763146995,0.7771201132076816,0.9697115644550462,76.50407702424968,PROTAC 1
163,16.368200836820083,37.39637244683189,0.7724329514823645,0.9638625748086197,76.50407702424968,PROTAC 1
164,16.468619246861923,37.17096568317811,0.7677741098050839,0.9580489276971079,76.50407702424968,PROTAC 1
165,16.569037656903767,36.94691900899549,0.7631434153132817,0.9522704073613788,76.50407702424968,PROTAC 1
166,16.669456066945607,36.724224234152125,0.7585406980782538,0.9465268017042364,76.50407702424968,PROTAC 1
167,16.769874476987447,36.50287317130608,0.7539657882368653,0.9408178987108886,76.50407702424968,PROTAC 1
168,16.87029288702929,36.28285768625306,0.7494185170334069,0.9351434877491379,76.50407702424968,PROTAC 1
169,16.97071129707113,36.06416973387844,0.7448987175634453,0.9295033604976753,76.50407702424968,PROTAC 1
170,17.07112970711297,35.84680124476971,0.7404062224273092,0.9238973080177058,76.50407702424968,PROTAC 1
171,17.17154811715481,35.6307442863625,0.7359408670646694,0.9183251249143742,76.50407702424968,PROTAC 1
172,17.271966527196653,35.415990893008875,0.7315024862379713,0.9127866049482134,76.50407702424968,PROTAC 1
173,17.372384937238493,35.202533198192775,0.7270909167682957,0.9072815444493874,76.50407702424968,PROTAC 1
174,17.472803347280333,34.99036337449711,0.7227059962929788,0.9018097407672377,76.50407702424968,PROTAC 1
175,17.573221757322177,34.779473609070735,0.7183475627578938,0.8963709916366719,76.50407702424968,PROTAC 1
176,17.673640167364017,34.56985621054196,0.7140154566295898,0.890965097938804,76.50407702424968,PROTAC 1
177,17.774058577405857,34.36150343719418,0.709709517339845,0.8855918592639097,76.50407702424968,PROTAC 1
178,17.8744769874477,34.15440767866231,0.7054295870451609,0.8802510786030986,76.50407702424968,PROTAC 1
179,17.97489539748954,33.94856131934185,0.7011755078004025,0.8749425588211389,76.50407702424968,PROTAC 1
180,18.07531380753138,33.74395680336333,0.6969471229031162,0.869666104334097,76.50407702424968,PROTAC 1
181,18.17573221757322,33.54058664734755,0.6927442771573169,0.8644215214385229,76.50407702424968,PROTAC 1
182,18.276150627615063,33.338443352995824,0.688566815064884,0.8592086160543962,76.50407702424968,PROTAC 1
183,18.376569037656903,33.137519549151946,0.684414583764721,0.8540271973930416,76.50407702424968,PROTAC 1
184,18.476987447698743,32.93780782629903,0.6802874296084477,0.8488770736837613,76.50407702424968,PROTAC 1
185,18.577405857740587,32.739300877115326,0.6761852010683512,0.8437580558028013,76.50407702424968,PROTAC 1
186,18.677824267782427,32.54199142059756,0.6721077471674449,0.83866995531414,76.50407702424968,PROTAC 1
187,18.778242677824267,32.34587219918583,0.6680549174199266,0.8336125843951783,76.50407702424968,PROTAC 1
188,18.87866108786611,32.1509360583601,0.6640265634778038,0.8285857578916287,76.50407702424968,PROTAC 1
189,18.97907949790795,31.957175804143983,0.6600225361828153,0.8235892896384751,76.50407702424968,PROTAC 1
190,19.07949790794979,31.76458436459993,0.6560426889073754,0.8186229966292732,76.50407702424968,PROTAC 1
191,19.17991631799163,31.57315465563717,0.6520868747783332,0.813686695551556,76.50407702424968,PROTAC 1
192,19.280334728033473,31.382879658313712,0.648154948276102,0.8087802047824494,76.50407702424968,PROTAC 1
193,19.380753138075313,31.193752411473668,0.6442467650822361,0.8039033441984483,76.50407702424968,PROTAC 1
194,19.481171548117153,31.005765947225665,0.6403621807446206,0.7990559335096517,76.50407702424968,PROTAC 1
195,19.581589958158997,30.818913415808463,0.6365010532604257,0.7942377954831215,76.50407702424968,PROTAC 1
196,19.682008368200837,30.633187924728567,0.6326632397483724,0.7894487517900747,76.50407702424968,PROTAC 1
197,19.782426778242677,30.448582685837177,0.6288485994911197,0.7846886268025837,76.50407702424968,PROTAC 1
198,19.88284518828452,30.26509092612764,0.6250569920899356,0.7799572452907173,76.50407702424968,PROTAC 1
199,19.98326359832636,30.08270590359935,0.6212882777927953,0.7752544328319833,76.50407702424968,PROTAC 1
200,20.0836820083682,29.90142096284628,0.6175423186441528,0.7705800172461568,76.50407702424968,PROTAC 1
201,20.18410041841004,29.721229418615653,0.6138189760762844,0.7659338255894399,76.50407702424968,PROTAC 1
202,20.284518828451883,29.542124699046195,0.6101181138720723,0.7613156878518023,76.50407702424968,PROTAC 1
203,20.384937238493723,29.36410021420749,0.6064395954457147,0.7567254335634926,76.50407702424968,PROTAC 1
204,20.485355648535563,29.187149443681598,0.6027832856542397,0.7521628940556784,76.50407702424968,PROTAC 1
205,20.585774058577407,29.011265911842038,0.5991490502860803,0.7476279018222132,76.50407702424968,PROTAC 1
206,20.686192468619247,28.836443143438313,0.5955367551423483,0.743120289373132,76.50407702424968,PROTAC 1
207,20.786610878661087,28.6626747729809,0.5919462682992097,0.7386398920579232,76.50407702424968,PROTAC 1
208,20.88702928870293,28.489954388679866,0.588377456879968,0.7341865440373233,76.50407702424968,PROTAC 1
209,20.98744769874477,28.318275684439122,0.5848301901987079,0.7297600822063439,76.50407702424968,PROTAC 1
210,21.08786610878661,28.147632359569418,0.581304337685995,0.7253603436056966,76.50407702424968,PROTAC 1
211,21.18828451882845,27.978018150776702,0.5777997695504304,0.7209871662473588,76.50407702424968,PROTAC 1
212,21.288702928870293,27.809426866719427,0.5743163574932915,0.7166403900063835,76.50407702424968,PROTAC 1
213,21.389121338912133,27.641852294667334,0.5708539727779923,0.7123198542117346,76.50407702424968,PROTAC 1
214,21.489539748953973,27.475288327250297,0.5674124888514142,0.7080254009174931,76.50407702424968,PROTAC 1
215,21.589958158995817,27.309728834004822,0.5639917786872165,0.7037568715875185,76.50407702424968,PROTAC 1
216,21.690376569037657,27.145167757414058,0.5605917167720261,0.6995141095740481,76.50407702424968,PROTAC 1
217,21.790794979079497,26.981599073299513,0.557212178286211,0.6952969590953635,76.50407702424968,PROTAC 1
218,21.89121338912134,26.8190167653092,0.5538530385762382,0.6911052645773346,76.50407702424968,PROTAC 1
219,21.99163179916318,26.657414913872667,0.5505141749942365,0.6869388729490336,76.50407702424968,PROTAC 1
220,22.09205020920502,26.496787558073297,0.5471954640414132,0.6827976300779575,76.50407702424968,PROTAC 1
221,22.19246861924686,26.337128838131697,0.5438967843145851,0.6786813844470435,76.50407702424968,PROTAC 1
222,22.292887029288703,26.17843289253465,0.5406180143787349,0.6745899844997965,76.50407702424968,PROTAC 1
223,22.393305439330543,26.020693902507002,0.5373590336866421,0.6705232797879067,76.50407702424968,PROTAC 1
224,22.493723849372383,25.8639061082152,0.534119722913885,0.6664811213892972,76.50407702424968,PROTAC 1
225,22.594142259414227,25.708063735856353,0.5308999624510596,0.6624633600265422,76.50407702424968,PROTAC 1
