t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,naked_ternary_rate,poly_ub_target_rate,poly_ub_ternary_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,total_poly_ub_target,total_poly_ub_ternary,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha,PS_cell
15.673469387755102,0.001,0.0,87.57377556227658,0.008306362485944569,0.013425003966275521,15.400460414151718,-1.1648061119418588e-15,-1.105161856356767e-19,-5.669632838895846e-20,-3.744989440422529e-21,3.5029510224910634e-13,1.323020897597388e-15,3.3225449943778277e-17,5.3700015865102087e-17,9.716643105836934e-15,1.704248857509261e-17,1.1258187004627727e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
16.163265306122447,0.001,0.0,87.43517867992834,0.008293212481726212,0.013403750306097134,15.400460414151718,-1.0996517788535813e-15,-1.0433427328964925e-19,-5.352492219447854e-20,-3.535507042076968e-21,3.4974071471971336e-13,1.320924496372552e-15,3.317284992690485e-17,5.361500122438854e-17,9.716577636827597e-15,1.70155008524536e-17,1.1240362791343511e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
16.653061224489797,0.001,0.0,87.30433431985321,0.008280798044774284,0.013383685504675915,15.400460414151718,-1.0381419119026213e-15,-9.849816298080861e-20,-5.0530917233398035e-20,-3.337742602920891e-21,3.492173372794128e-13,1.318945360828147e-15,3.3123192179097135e-17,5.353474201870366e-17,9.71651582996811e-15,1.6990022733226642e-17,1.1223535605279536e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
17.142857142857142,0.001,0.0,87.1808088419985,0.008269078029597391,0.013364743060706287,15.400460414151718,-9.800726556339965e-16,-9.298851103196519e-20,-4.7704389824855884e-20,-3.151040645806376e-21,3.48723235367994e-13,1.3170769314627988e-15,3.307631211838957e-17,5.345897224282515e-17,9.716457480405013e-15,1.6965969774543325e-17,1.1207649675600158e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
17.632653061224488,0.001,0.0,87.06419285566139,0.00825801359171782,0.013346860191891572,15.400460414151718,-9.252515543902106e-16,-8.778705530054134e-20,-4.503597130449153e-20,-2.974782326708217e-21,3.482567714226455e-13,1.3153130156076717e-15,3.303205436687128e-17,5.33874407675663e-17,9.716402394741353e-15,1.694326225590954e-17,1.1192652350392602e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
18.122448979591837,0.001,0.0,86.95409987079067,0.00824756805967872,0.0133299776280758,15.400460414151718,-8.73496918264867e-16,-8.287655540184743e-20,-4.2516817135807305e-20,-2.808383442061278e-21,3.478163994831627e-13,1.3136477670215752e-15,3.2990272238714885e-17,5.33199105123032e-17,9.716350390399363e-15,1.69218249165251e-17,1.117849392317797e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
18.612244897959183,0.001,0.0,86.85016501783014,0.008237706813558012,0.0133140394148919,15.400460414151718,-8.246372212750152e-16,-7.824073535573853e-20,-4.013857762370735e-20,-2.6512924534527867e-21,3.4740066007132057e-13,1.3120756665233837e-15,3.2950827254232046e-17,5.32561576595676e-17,9.716301295015781e-15,1.690158670595709e-17,1.116512746824176e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
19.10204081632653,0.001,0.0,86.75204383658127,0.008228397170033304,0.013298992727998088,15.400460414151718,-7.785105320049141e-16,-7.386423027223906e-20,-3.78933701631598e-20,-2.5029887016412444e-21,3.470081753463251e-13,1.3105915036688323e-15,3.291358868013322e-17,5.319597091199235e-17,9.716254945869396e-15,1.6882480548258018e-17,1.1152508684844173e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
19.591836734693878,0.001,0.0,86.6594111381015,0.008219608274379188,0.013284787698518617,15.400460414151718,-7.349639785517012e-16,-6.973253440031897e-20,-3.5773753194165157e-20,-2.362980636352555e-21,3.46637644552406e-13,1.3091903595324877e-15,3.2878433097516754e-17,5.313915079407447e-17,9.716211189343298e-15,1.686444312031133e-17,1.1140595750826934e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
20.081632653061224,0.001,0.0,86.57195991679923,0.008211310997229375,0.013271377246185757,15.400460414151718,-6.938532371025583e-16,-6.583195346807331e-20,-3.377270131003928e-20,-2.2308042070037792e-21,3.4628783966719694e-13,1.307867590249349e-15,3.28452439889175e-17,5.3085508984743027e-17,9.716169880410806e-15,1.684741463995596e-17,1.1129349182678714e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
20.57142857142857,0.001,0.0,86.48940034176195,0.00820347783885874,0.013258716924635794,15.400460414151718,-6.550420577397909e-16,-6.214955894141149e-20,-3.1883582153255187e-20,-2.1060213212689238e-21,3.4595760136704783e-13,1.3066188117552762e-15,3.281391135543496e-17,5.303486769854317e-17,9.716130882159086e-15,1.6831338669543904e-17,1.1118731705793491e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
21.06122448979592,0.001,0.0,86.41145879492595,0.008196082837910979,0.013246764773890246,15.400460414151718,-6.184018122737159e-16,-5.867314622074021e-20,-3.010013441569015e-20,-1.988218399885765e-21,3.456458351797038e-13,1.3054398852361627e-15,3.2784331351643917e-17,5.2987059095560987e-17,9.716094065334373e-15,1.681616192862178e-17,1.11087081307548e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
21.551020408163264,0.001,0.0,86.33787696330863,0.008189101485257875,0.013235481181131064,15.400460414151718,-5.838110674949682e-16,-5.539119273667216e-20,-2.8416447045041064e-20,-1.877005005615595e-21,3.453515078532345e-13,1.3043269033951863e-15,3.27564059410315e-17,5.294192472452426e-17,9.716059307913414e-15,1.680183411714386e-17,1.1099245236575647e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
22.04081632653061,0.001,0.0,86.26841098587366,0.008182510643043074,0.013224828749855273,15.400460414151718,-5.511551841060288e-16,-5.2292821447854196e-20,-2.6826939717361632e-20,-1.7720125258455087e-21,3.4507364394349463e-13,1.303276177546598e-15,3.2730042572172295e-17,5.289931499942109e-17,9.716026494700099e-15,1.6788307749325378e-17,1.1090311660965846e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
22.53061224489796,0.001,0.0,86.20283063636846,0.008176288467140521,0.013214772174548542,15.400460414151718,-5.203259325667722e-16,-4.936776247077296e-20,-2.5326344156047245e-20,-1.6728929750975518e-21,3.4481132254547384e-13,1.3022842252538733e-15,3.2705153868562087e-17,5.2859088698194175e-17,9.715995516939649e-15,1.677553799450385e-17,1.1081877795227804e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
23.020408163265305,0.001,0.0,86.14091856895682,0.008170414335571698,0.01320527812498972,15.400460414151718,-4.912211384654818e-16,-4.660632152531862e-20,-2.3909686827382172e-20,-1.5793178354031886e-21,3.445636742758273e-13,1.3013477589178402e-15,3.268165734228679e-17,5.2821112499958885e-17,9.715966271961975e-15,1.676348253022953e-17,1.1073915687229196e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
23.51020408163265,0.001,0.0,86.08246959556023,0.008164868779932553,0.013196315135419695,15.400460414151718,-4.637443427747159e-16,-4.399934605794219e-20,-2.2572272436780564e-20,-1.490976969252975e-21,3.4432987838224094e-13,1.3004636748446092e-15,3.2659475119730214e-17,5.2785260541678773e-17,9.715938662840381e-15,1.6752101401532866e-17,1.1066398948455195e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
24.0,0.001,0.0,86.02729000547004,0.00815963342083184,0.013187853500193752,15.400460414151718,-4.378044820188714e-16,-4.153819575719032e-20,-2.1309668340894965e-20,-1.4075775846110509e-21,3.4410916002188013e-13,1.2996290429530158e-15,3.263853368332736e-17,5.2751414000775004e-17,9.71591259806998e-15,1.674135688842442e-17,1.1059302666497964e-18,ACBI1,9.26,36000.0,5000,180,360,0,1,2.49e-11
