,t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
0,6.0,0.1,0.0,0.6592751849841763,0.0459605860855839,0.16203181382857493,99.17565355474987,ACBI1,1.0,9.703455784651036
0,6.0,0.1,0.0,0.5974955768228606,0.042689192272595114,0.15567789097502413,99.24852347516301,ACBI1,1.0,11.42583871972924
0,6.0,0.1,0.0,0.5484648228687239,0.04006419139526474,0.15048969788317468,99.32146511551933,ACBI1,1.0,13.453948092984373
0,6.0,0.1,0.0,0.5091862119287976,0.03794233451570644,0.14623077387093744,99.32415261043003,ACBI1,1.0,15.842050962627892
0,6.0,0.1,0.0,0.4774612991838266,0.03621591756844624,0.14271827790941888,99.27001861839547,ACBI1,1.0,18.654046898944813
0,6.0,0.1,0.0,0.4516539361790954,0.03480308358068102,0.13980950409404017,99.30367586926113,ACBI1,1.0,21.96517777457714
0,6.0,0.1,0.0,0.43053048258865095,0.03364097280266976,0.1373920895552778,99.31534497348102,ACBI1,1.0,25.864041046024628
0,6.0,0.1,0.0,0.4131482016993102,0.03268082203296299,0.13537681088818776,99.3388740930613,ACBI1,1.0,30.45496039666474
0,6.0,0.1,0.0,0.3987786071032269,0.031884448994016226,0.13369227841777842,99.34758314456604,ACBI1,1.0,35.86077717368055
0,6.0,0.1,0.0,0.38685254763365357,0.031221689709851033,0.13228096380571305,99.36340860016088,ACBI1,1.0,42.22613731066302
0,6.0,0.1,0.0,0.3769209374640863,0.03066851838846458,0.13109620910673642,99.3698355787256,ACBI1,1.0,49.721361685591305
0,6.0,0.1,0.0,0.36862623209451956,0.030205653555577767,0.13009995222026943,99.38065295033334,ACBI1,1.0,58.5470034751461
0,6.0,0.1,0.0,0.3616814555500355,0.029817514575495564,0.1292609813185005,99.38252367867038,ACBI1,1.0,68.93921444858775
0,6.0,0.1,0.0,0.3558545967719625,0.029491432922772887,0.12855358326380614,98.93533744212017,ACBI1,1.0,81.17606378959961
