t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
3.589958158995816,0.1,0.0,96.75320975417443,2.075617044857279,2.4785924731643605,20.928439825950697,PROTAC 1,8.54,3.2
3.6150627615062763,0.1,0.0,96.70904255165065,2.080943964085697,2.4854010117622187,20.928439825950697,PROTAC 1,8.54,3.2
3.6401673640167362,0.1,0.0,96.66471212420885,2.086172226659678,2.4920879748145897,20.928439825950697,PROTAC 1,8.54,3.2
3.6652719665271967,0.1,0.0,96.62022236193619,2.091303104408563,2.498654836351866,20.928439825950697,PROTAC 1,8.54,3.2
3.6903765690376567,0.1,0.0,96.57557712244459,2.0963378622627653,2.5051030657551734,20.928439825950697,PROTAC 1,8.54,3.2
3.715481171548117,0.1,0.0,96.53078024074591,2.1012777641485054,2.5114341349281744,20.928439825950697,PROTAC 1,8.54,3.2
3.7405857740585775,0.1,0.0,96.48583552808641,2.1061240722718972,2.517649517328035,20.928439825950697,PROTAC 1,8.54,3.2
3.7656903765690375,0.1,0.0,96.44074677083334,2.110878046426072,2.523750687024071,20.928439825950697,PROTAC 1,8.54,3.2
3.790794979079498,0.1,0.0,96.39551772941473,2.115540943321799,2.5297391177848345,20.928439825950697,PROTAC 1,8.54,3.2
3.815899581589958,0.1,0.0,96.35015213731037,2.120114015941932,2.535616282194217,20.928439825950697,PROTAC 1,8.54,3.2
3.8410041841004183,0.1,0.0,96.30465369923706,2.124598512340188,2.541383650077927,20.928439825950697,PROTAC 1,8.54,3.2
3.8661087866108788,0.1,0.0,96.25902607286083,2.128995663081146,2.5470426728277493,20.928439825950697,PROTAC 1,8.54,3.2
3.8912133891213387,0.1,0.0,96.21327292642393,2.1333067204420466,2.5525948319588565,20.928439825950697,PROTAC 1,8.54,3.2
3.916317991631799,0.1,0.0,96.16739787652794,2.1375329165198482,2.55804158707112,20.928439825950697,PROTAC 1,8.54,3.2
3.941422594142259,0.1,0.0,96.12140450853829,2.141675476819804,2.5633843926093256,20.928439825950697,PROTAC 1,8.54,3.2
3.9665271966527196,0.1,0.0,96.07529637587274,2.1457356197560213,2.568624697160599,20.928439825950697,PROTAC 1,8.54,3.2
3.99163179916318,0.1,0.0,96.02907699933625,2.1497145561762423,2.5737639427823535,20.928439825950697,PROTAC 1,8.54,3.2
4.01673640167364,0.1,0.0,95.98274986650148,2.153613488910665,2.578803564360653,20.928439825950697,PROTAC 1,8.54,3.2
4.0418410041841,0.1,0.0,95.9363184311337,2.1574336123445734,2.5837449889988333,20.928439825950697,PROTAC 1,8.54,3.2
4.066945606694561,0.1,0.0,95.88978611265884,2.1611761120144672,2.58858963543606,20.928439825950697,PROTAC 1,8.54,3.2
4.092050209205021,0.1,0.0,95.84315628817355,2.164842158229802,2.5933389060091834,20.928439825950697,PROTAC 1,8.54,3.2
4.117154811715481,0.1,0.0,95.79643230718473,2.1684329174934787,2.5979942008193215,20.928439825950697,PROTAC 1,8.54,3.2
4.142259414225942,0.1,0.0,95.74961749172508,2.171949553194995,2.602556918544743,20.928439825950697,PROTAC 1,8.54,3.2
4.167364016736402,0.1,0.0,95.70271511935977,2.175393211889686,2.607028439235496,20.928439825950697,PROTAC 1,8.54,3.2
4.192468619246862,0.1,0.0,95.65572843126915,2.178765029604372,2.6114101321066387,20.928439825950697,PROTAC 1,8.54,3.2
4.2175732217573225,0.1,0.0,95.60866063195415,2.1820661315663568,2.6157033551281614,20.928439825950697,PROTAC 1,8.54,3.2
4.2426778242677825,0.1,0.0,95.56151488897665,2.1852976319528983,2.6199094546416104,20.928439825950697,PROTAC 1,8.54,3.2
4.2677824267782425,0.1,0.0,95.51429433273476,2.188460633660632,2.6240297650028213,20.928439825950697,PROTAC 1,8.54,3.2
4.2928870292887025,0.1,0.0,95.46700205627128,2.1915562280943868,2.628065608250091,20.928439825950697,PROTAC 1,8.54,3.2
4.317991631799163,0.1,0.0,95.41964111511265,2.1945854949747936,2.6320182937970977,20.928439825950697,PROTAC 1,8.54,3.2
4.343096234309623,0.1,0.0,95.3722145175705,2.19754949235999,2.635889105845384,20.928439825950697,PROTAC 1,8.54,3.2
4.368200836820083,0.1,0.0,95.32472525345268,2.200449285380347,2.6396793393714666,20.928439825950697,PROTAC 1,8.54,3.2
4.393305439330544,0.1,0.0,95.27717626593176,2.203285918589551,2.6433902653902845,20.928439825950697,PROTAC 1,8.54,3.2
4.418410041841004,0.1,0.0,95.22957045944757,2.206060423397502,2.6470231402105386,20.928439825950697,PROTAC 1,8.54,3.2
4.443514644351464,0.1,0.0,95.18191070056035,2.2087738188297017,2.650579206327808,20.928439825950697,PROTAC 1,8.54,3.2
4.468619246861925,0.1,0.0,95.13419981795785,2.2114271114354036,2.654059692251188,20.928439825950697,PROTAC 1,8.54,3.2
4.493723849372385,0.1,0.0,95.08644060248515,2.2140212952103884,2.6574658123496158,20.928439825950697,PROTAC 1,8.54,3.2
4.518828451882845,0.1,0.0,95.03863580719874,2.2165573515338393,2.660798766717209,20.928439825950697,PROTAC 1,8.54,3.2
4.543933054393305,0.1,0.0,94.99078814744077,2.2190362491186266,2.664059741056785,20.928439825950697,PROTAC 1,8.54,3.2
4.569037656903766,0.1,0.0,94.942900298692,2.2214589406727034,2.667249902419115,20.928439825950697,PROTAC 1,8.54,3.2
4.594142259414226,0.1,0.0,94.89497490001368,2.223826367119306,2.6703704044640872,20.928439825950697,PROTAC 1,8.54,3.2
4.619246861924686,0.1,0.0,94.84701455850728,2.2261394649635444,2.67342239670712,20.928439825950697,PROTAC 1,8.54,3.2
4.644351464435147,0.1,0.0,94.79902183978915,2.2283991519987896,2.6764070064530796,20.928439825950697,PROTAC 1,8.54,3.2
4.669456066945607,0.1,0.0,94.75099927242736,2.2306063332853774,2.67932534628127,20.928439825950697,PROTAC 1,8.54,3.2
4.694560669456067,0.1,0.0,94.70294934812532,2.2327619011696607,2.6821785140232146,20.928439825950697,PROTAC 1,8.54,3.2
4.7196652719665275,0.1,0.0,94.65487452192136,2.2348667353126417,2.6849675927537437,20.928439825950697,PROTAC 1,8.54,3.2
4.7447698744769875,0.1,0.0,94.60677721240238,2.2369217027276207,2.6876936507946882,20.928439825950697,PROTAC 1,8.54,3.2
4.7698744769874475,0.1,0.0,94.55865980192986,2.23892765782638,2.6903577417305478,20.928439825950697,PROTAC 1,8.54,3.2
