t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha
6.0,0.0005,0.0,31.14153139808774,0.03517672839753235,0.08384703207445145,99.49989932407168,-2.5065122272842256e-14,1.2456612559235096e-13,3.6629524673800457e-16,1.407069135901294e-16,3.3538812829780575e-16,4.893810501927453e-15,ACBI1,9.26,36000.0,360,180,360,1500,40.94915062380423
6.0,0.0005,0.0,26.29403902343772,0.031651639093865924,0.08071838738719338,99.63591372175937,-2.4349791078202055e-14,1.0517615609375089e-13,3.124371756492343e-16,1.266065563754637e-16,3.228735495487735e-16,4.896427208408398e-15,ACBI1,9.26,36000.0,360,180,360,1500,49.417133613238335
6.0,0.0005,0.0,21.75676707072988,0.027695736754952422,0.07525185986753924,99.53764998204291,-2.3089832208939143e-14,8.702706828291952e-14,2.555461729954917e-16,1.107829470198097e-16,3.0100743947015694e-16,4.8983736134061666e-15,ACBI1,9.26,36000.0,360,180,360,1500,59.63623316594643
6.0,0.0005,0.0,17.736741365724605,0.023705449674499588,0.06828770296490574,99.63506714776642,-2.1397106921120153e-14,7.094696546289842e-14,2.0168288434362533e-16,9.482179869799835e-17,2.73150811859623e-16,4.89942732912402e-15,ACBI1,9.26,36000.0,360,180,360,1500,71.96856730011514
6.0,0.0005,0.0,14.336036820494083,0.019984452865568315,0.06070868211572029,99.7162397962266,-1.944736646852168e-14,5.734414728197634e-14,1.5475819023871028e-16,7.993781146227326e-17,2.4283472846288114e-16,4.899540912674564e-15,ACBI1,9.26,36000.0,360,180,360,1500,86.85113737513521
6.0,0.0005,0.0,11.563302083250596,0.016712753104886034,0.05324484254996053,99.77077457653873,-1.742431128921794e-14,4.6253208333002386e-14,1.1639065520883503e-16,6.685101241954413e-17,2.1297937019984213e-16,4.898829414512967e-15,ACBI1,9.26,36000.0,360,180,360,1500,104.81131341546853
6.0,0.0005,0.0,9.363759745519948,0.013958001992591486,0.04638327734515817,99.86139851674776,-1.5477262819554973e-14,3.745503898207979e-14,8.646063558501308e-17,5.583200797036594e-17,1.855331093806327e-16,4.897507049618195e-15,ACBI1,9.26,36000.0,360,180,360,1500,126.48552168552958
6.0,0.0005,0.0,7.6513044091852445,0.011708536994241583,0.04037305487834421,99.74497794828602,-1.3703296780839008e-14,3.060521763674098e-14,6.387245983011229e-17,4.683414797696634e-17,1.6149221951337683e-16,4.895813648181441e-15,ACBI1,9.26,36000.0,360,180,360,1500,152.6417967175232
6.0,0.0005,0.0,6.332945637038057,0.009908787359486972,0.03528231673950597,99.25562562620446,-1.2149651921741813e-14,2.533178254815223e-14,4.718620946733337e-17,3.963514943794789e-17,1.4112926695802388e-16,4.89396102037695e-15,ACBI1,9.26,36000.0,360,180,360,1500,184.20699693267144
6.0,0.0005,0.0,5.323177583107981,0.008486514397262735,0.03106665799644525,99.845526932325,-1.0826323507302787e-14,2.1292710332431925e-14,3.5005540498055477e-17,3.394605758905094e-17,1.24266631985781e-16,4.892107943483012e-15,ACBI1,9.26,36000.0,360,180,360,1500,222.29964825261933
6.0,0.0005,0.0,4.550147277856281,0.007369535952138974,0.027625634295697244,99.75741423726838,-9.72034979815391e-15,1.8200589111425125e-14,2.6153123211113374e-17,2.9478143808555896e-17,1.1050253718278899e-16,4.89035757843908e-15,ACBI1,9.26,36000.0,360,180,360,1500,268.26957952797244
6.0,0.0005,0.0,3.9566916410938164,0.006493912227293519,0.024840598072775708,99.87555455566164,-8.807380245166923e-15,1.5826766564375268e-14,1.9711856280921994e-17,2.597564890917408e-17,9.936239229110284e-17,4.8887668182961714e-15,ACBI1,9.26,36000.0,360,180,360,1500,323.74575428176433
6.0,0.0005,0.0,3.4988342589922587,0.005806659266629326,0.022596061286068097,99.78432176478735,-8.059394135879175e-15,1.3995337035969036e-14,1.5000521363337383e-17,2.3226637066517304e-17,9.038424514427239e-17,4.887359197739629e-15,ACBI1,9.26,36000.0,360,180,360,1500,390.6939937054613
6.0,0.0005,0.0,3.1433996813004046,0.005265554251035976,0.020789603331910912,99.83527473265558,-7.449104390677696e-15,1.2573598725201619e-14,1.1527195326846e-17,2.1062217004143906e-17,8.315841332764366e-17,4.886136741408033e-15,ACBI1,9.26,36000.0,360,180,360,1500,471.486636345739
6.0,0.0005,0.0,2.8656101065945463,0.0048377025524554045,0.0193349767716216,99.80656062894396,-6.9520585694134084e-15,1.1462440426378187e-14,8.942095422508825e-18,1.9350810209821616e-17,7.73399070864864e-17,4.885089050548941e-15,ACBI1,9.26,36000.0,360,180,360,1500,568.9866029018293
6.0,0.0005,0.0,2.647021809952885,0.0044977843969104935,0.018161709293943885,99.86238720876509,-6.547352207626849e-15,1.0588087239811539e-14,6.998162185037968e-18,1.7991137587641974e-17,7.264683717577554e-17,4.8841995380862724e-15,ACBI1,9.26,36000.0,360,180,360,1500,686.6488450042998
6.0,0.0005,0.0,2.473888798795453,0.0042264091896784374,0.01721320645061073,99.86229763830843,-6.21760484544096e-15,9.895555195181812e-15,5.520987121929473e-18,1.690563675871375e-17,6.885282580244293e-17,4.883449360805803e-15,ACBI1,9.26,36000.0,360,180,360,1500,828.6427728546843
6.0,0.0005,0.0,2.3359214122159537,0.0040087329586264535,0.01644443617375327,99.80631371738296,-5.948601112161002e-15,9.343685648863815e-15,4.38698751176435e-18,1.6034931834505814e-17,6.577774469501308e-17,4.882819711455989e-15,ACBI1,9.26,36000.0,360,180,360,1500,1000.0
